Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,TEAM_ABBREVIATION
1610612739,0022100190,"NOV 13, 2021",CLE vs. BOS,W,9,5,0.643,240,31,81,0.383,10,38,0.263,19,22,0.864,9,30,39,17,10,4,11,19,91,CLE
1610612739,0022100176,"NOV 12, 2021",CLE vs. DET,W,8,5,0.615,240,39,82,0.476,14,41,0.341,6,9,0.667,8,32,40,27,12,6,19,11,98,CLE
1610612739,0022100158,"NOV 10, 2021",CLE vs. WAS,L,7,5,0.583,240,35,76,0.461,9,31,0.29,15,21,0.714,6,34,40,21,7,4,14,18,94,CLE
1610612739,0022100140,"NOV 07, 2021",CLE @ NYK,W,7,4,0.636,240,49,90,0.544,19,35,0.543,9,11,0.818,11,37,48,31,8,2,15,18,126,CLE
1610612739,0022100127,"NOV 05, 2021",CLE @ TOR,W,6,4,0.6,240,38,83,0.458,10,30,0.333,16,19,0.842,11,28,39,22,4,3,17,13,102,CLE
1610612739,0022100108,"NOV 03, 2021",CLE vs. POR,W,5,4,0.556,240,39,74,0.527,15,30,0.5,14,18,0.778,5,38,43,29,4,2,17,14,107,CLE
1610612739,0022100094,"NOV 01, 2021",CLE @ CHA,W,4,4,0.5,240,39,90,0.433,9,28,0.321,26,38,0.684,17,32,49,21,12,7,16,14,113,CLE
1610612739,0022100088,"OCT 30, 2021",CLE @ PHX,L,3,4,0.429,240,36,91,0.396,14,44,0.318,6,7,0.857,10,37,47,21,8,3,19,21,92,CLE
1610612739,0022100077,"OCT 29, 2021",CLE @ LAL,L,3,3,0.5,240,37,87,0.425,12,34,0.353,15,22,0.682,16,20,36,28,10,1,15,13,101,CLE
1610612739,0022100064,"OCT 27, 2021",CLE @ LAC,W,3,2,0.6,240,33,81,0.407,3,20,0.15,23,27,0.852,14,43,57,12,9,3,20,14,92,CLE
1610612739,0022100048,"OCT 25, 2021",CLE @ DEN,W,2,2,0.5,240,38,82,0.463,7,25,0.28,16,20,0.8,11,38,49,26,8,5,14,18,99,CLE
1610612739,0022100027,"OCT 23, 2021",CLE vs. ATL,W,1,2,0.333,240,37,89,0.416,7,28,0.25,20,27,0.741,12,42,54,23,6,6,10,16,101,CLE
1610612739,0022100017,"OCT 22, 2021",CLE vs. CHA,L,0,2,0.0,240,43,84,0.512,9,31,0.29,17,20,0.85,7,29,36,26,9,3,18,15,112,CLE
1610612739,0022100007,"OCT 20, 2021",CLE @ MEM,L,0,1,0.0,240,47,93,0.505,14,38,0.368,13,18,0.722,7,29,36,38,6,5,10,17,121,CLE
1610612740,0022101225,"APR 10, 2022",NOP vs. GSW,L,36,46,0.439,240,42,99,0.424,14,40,0.35,9,12,0.75,18,24,42,24,10,0,11,17,107,NOP
1610612740,0022101213,"APR 09, 2022",NOP @ MEM,L,36,45,0.444,240,41,91,0.451,6,30,0.2,26,35,0.743,9,20,29,23,10,3,16,22,114,NOP
1610612740,0022101200,"APR 07, 2022",NOP vs. POR,W,36,44,0.45,240,44,93,0.473,13,37,0.351,26,31,0.839,23,26,49,31,15,1,11,14,127,NOP
1610612740,0022101188,"APR 05, 2022",NOP @ SAC,W,35,44,0.443,240,45,88,0.511,12,25,0.48,21,26,0.808,14,30,44,26,13,2,13,20,123,NOP
1610612740,0022101177,"APR 03, 2022",NOP @ LAC,L,34,44,0.436,240,35,87,0.402,9,24,0.375,21,27,0.778,19,35,54,22,4,5,15,13,100,NOP
1610612740,0022101160,"APR 01, 2022",NOP @ LAL,W,34,43,0.442,240,41,79,0.519,7,26,0.269,25,29,0.862,4,33,37,23,8,4,13,21,114,NOP
1610612740,0022101146,"MAR 30, 2022",NOP @ POR,W,33,43,0.434,240,40,78,0.513,6,24,0.25,31,39,0.795,12,28,40,26,16,6,14,16,117,NOP
1610612740,0022101119,"MAR 27, 2022",NOP vs. LAL,W,32,43,0.427,240,44,91,0.484,9,27,0.333,19,24,0.792,12,29,41,25,10,1,7,13,116,NOP
1610612740,0022101107,"MAR 26, 2022",NOP vs. SAS,L,31,43,0.419,240,40,90,0.444,10,32,0.313,13,19,0.684,12,30,42,23,4,11,8,19,103,NOP
1610612740,0022101098,"MAR 24, 2022",NOP vs. CHI,W,31,42,0.425,240,41,83,0.494,12,29,0.414,32,34,0.941,10,33,43,23,10,2,10,17,126,NOP
1610612740,0022101071,"MAR 21, 2022",NOP @ CHA,L,30,42,0.417,240,40,90,0.444,9,24,0.375,14,16,0.875,15,32,47,23,9,4,15,16,103,NOP
1610612740,0022101064,"MAR 20, 2022",NOP @ ATL,W,30,41,0.423,240,43,96,0.448,7,21,0.333,24,27,0.889,18,36,54,22,12,1,15,23,117,NOP
1610612740,0022101054,"MAR 18, 2022",NOP @ SAS,W,29,41,0.414,240,48,96,0.5,14,34,0.412,14,18,0.778,13,45,58,24,13,4,9,21,124,NOP
1610612740,0022101032,"MAR 15, 2022",NOP vs. PHX,L,28,41,0.406,240,43,86,0.5,12,34,0.353,17,24,0.708,13,32,45,29,7,4,17,19,115,NOP
1610612740,0022101017,"MAR 13, 2022",NOP vs. HOU,W,28,40,0.412,240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,NOP
1610612740,0022101001,"MAR 11, 2022",NOP vs. CHA,L,27,40,0.403,240,43,86,0.5,15,39,0.385,19,25,0.76,13,27,40,31,9,2,17,21,120,NOP
1610612740,0022100987,"MAR 09, 2022",NOP vs. ORL,L,27,39,0.409,240,41,93,0.441,7,31,0.226,13,18,0.722,10,31,41,23,11,2,11,22,102,NOP
1610612740,0022100978,"MAR 08, 2022",NOP @ MEM,L,27,38,0.415,240,41,88,0.466,11,34,0.324,18,27,0.667,12,33,45,24,9,3,14,18,111,NOP
1610612740,0022100967,"MAR 06, 2022",NOP @ DEN,L,27,37,0.422,265,48,101,0.475,14,33,0.424,20,29,0.69,14,35,49,30,9,4,14,30,130,NOP
1610612740,0022100950,"MAR 04, 2022",NOP vs. UTA,W,27,36,0.429,240,50,97,0.515,11,36,0.306,13,17,0.765,15,37,52,29,11,5,10,23,124,NOP
1610612740,0022100937,"MAR 02, 2022",NOP vs. SAC,W,26,36,0.419,240,52,88,0.591,11,29,0.379,10,12,0.833,7,43,50,30,5,5,15,23,125,NOP
1610612740,0022100919,"FEB 27, 2022",NOP @ LAL,W,25,36,0.41,240,47,92,0.511,13,30,0.433,16,25,0.64,12,39,51,29,16,3,15,19,123,NOP
1610612740,0022100902,"FEB 25, 2022",NOP @ PHX,W,24,36,0.4,240,38,87,0.437,8,29,0.276,33,41,0.805,16,37,53,21,10,4,10,18,117,NOP
1610612740,0022100886,"FEB 17, 2022",NOP vs. DAL,L,23,36,0.39,240,46,92,0.5,12,28,0.429,14,21,0.667,17,31,48,22,7,0,13,18,118,NOP
1610612740,0022100872,"FEB 15, 2022",NOP vs. MEM,L,23,35,0.397,240,44,88,0.5,4,26,0.154,17,20,0.85,11,23,34,20,7,5,15,23,109,NOP
1610612740,0022100863,"FEB 14, 2022",NOP vs. TOR,W,23,34,0.404,240,45,77,0.584,16,35,0.457,14,16,0.875,4,43,47,36,4,7,13,24,120,NOP
1610612740,0022100848,"FEB 12, 2022",NOP vs. SAS,L,22,34,0.393,240,43,87,0.494,11,32,0.344,17,20,0.85,10,36,46,22,2,4,15,19,114,NOP
1610612740,0022100833,"FEB 10, 2022",NOP vs. MIA,L,22,33,0.4,240,36,85,0.424,11,41,0.268,14,16,0.875,12,27,39,19,8,6,17,23,97,NOP
1610612740,0022100819,"FEB 08, 2022",NOP vs. HOU,W,22,32,0.407,240,42,80,0.525,8,32,0.25,18,20,0.9,8,35,43,27,10,10,19,29,110,NOP
1610612740,0022100808,"FEB 06, 2022",NOP @ HOU,W,21,32,0.396,240,41,77,0.532,12,29,0.414,26,36,0.722,5,28,33,29,12,4,10,23,120,NOP
1610612740,0022100794,"FEB 04, 2022",NOP @ DEN,W,20,32,0.385,240,42,75,0.56,8,25,0.32,21,23,0.913,5,33,38,27,8,5,14,18,113,NOP
1610612740,0022100766,"FEB 01, 2022",NOP @ DET,W,19,32,0.373,240,39,89,0.438,8,28,0.286,25,28,0.893,16,30,46,24,8,5,15,17,111,NOP
1610612740,0022100759,"JAN 31, 2022",NOP @ CLE,L,18,32,0.36,240,33,85,0.388,6,30,0.2,18,21,0.857,16,35,51,26,6,8,13,18,90,NOP
1610612740,0022100745,"JAN 29, 2022",NOP vs. BOS,L,18,31,0.367,240,36,82,0.439,8,32,0.25,17,23,0.739,9,31,40,22,8,0,13,14,97,NOP
1610612740,0022100729,"JAN 28, 2022",NOP vs. DEN,L,18,30,0.375,240,35,90,0.389,5,34,0.147,30,33,0.909,14,29,43,23,14,4,13,19,105,NOP
1610612740,0022100454,"JAN 25, 2022",NOP @ PHI,L,18,29,0.383,240,40,83,0.482,9,22,0.409,18,26,0.692,11,28,39,26,5,7,8,25,107,NOP
1610612740,0022100712,"JAN 24, 2022",NOP vs. IND,W,18,28,0.391,240,41,88,0.466,6,30,0.2,29,31,0.935,12,33,45,23,7,4,11,22,117,NOP
1610612740,0022100681,"JAN 20, 2022",NOP @ NYK,W,17,28,0.378,240,38,76,0.5,11,28,0.393,15,22,0.682,3,32,35,27,10,2,12,26,102,NOP
1610612740,0022100654,"JAN 17, 2022",NOP @ BOS,L,16,28,0.364,240,36,87,0.414,9,30,0.3,11,18,0.611,8,33,41,23,10,4,11,15,92,NOP
1610612740,0022100644,"JAN 15, 2022",NOP @ BKN,L,16,27,0.372,240,40,87,0.46,9,31,0.29,16,24,0.667,12,23,35,27,9,3,11,18,105,NOP
1610612740,0022100629,"JAN 13, 2022",NOP vs. LAC,W,16,26,0.381,240,43,97,0.443,14,39,0.359,13,16,0.813,13,44,57,23,8,4,6,18,113,NOP
1610612740,0022100615,"JAN 11, 2022",NOP vs. MIN,W,15,26,0.366,240,42,76,0.553,16,33,0.485,28,37,0.757,9,29,38,33,6,1,20,26,128,NOP
1610612740,0022100599,"JAN 09, 2022",NOP @ TOR,L,14,26,0.35,240,34,75,0.453,12,33,0.364,21,25,0.84,7,28,35,20,5,5,13,18,101,NOP
1610612740,0022100580,"JAN 06, 2022",NOP vs. GSW,W,14,25,0.359,240,35,83,0.422,8,34,0.235,23,29,0.793,8,38,46,20,7,5,17,18,101,NOP
1610612740,0022100565,"JAN 04, 2022",NOP vs. PHX,L,13,25,0.342,240,36,89,0.404,10,33,0.303,28,32,0.875,15,33,48,28,7,3,12,21,110,NOP
1610612740,0022100557,"JAN 03, 2022",NOP vs. UTA,L,13,24,0.351,240,39,97,0.402,12,46,0.261,14,22,0.636,17,30,47,21,7,5,10,21,104,NOP
1610612740,0022100539,"JAN 01, 2022",NOP @ MIL,L,13,23,0.361,240,39,95,0.411,16,51,0.314,19,30,0.633,14,36,50,28,10,5,15,16,113,NOP
1610612740,0022100513,"DEC 28, 2021",NOP vs. CLE,W,13,22,0.371,240,36,80,0.45,16,36,0.444,20,26,0.769,8,36,44,24,3,8,12,16,108,NOP
1610612740,0022100497,"DEC 26, 2021",NOP @ OKC,L,12,22,0.353,240,39,94,0.415,10,41,0.244,24,28,0.857,11,38,49,26,10,4,10,19,112,NOP
1610612740,0022100477,"DEC 23, 2021",NOP @ ORL,W,12,21,0.364,240,37,86,0.43,13,30,0.433,23,26,0.885,12,34,46,21,4,2,10,13,110,NOP
1610612740,0022100467,"DEC 21, 2021",NOP vs. POR,W,11,21,0.344,240,42,80,0.525,12,33,0.364,15,18,0.833,8,36,44,27,5,3,15,19,111,NOP
1610612740,0022100438,"DEC 17, 2021",NOP vs. MIL,W,10,21,0.323,265,42,89,0.472,13,37,0.351,19,30,0.633,13,44,57,34,10,3,20,13,116,NOP
1610612740,0022100422,"DEC 15, 2021",NOP @ OKC,W,9,21,0.3,240,39,80,0.488,11,28,0.393,24,36,0.667,10,39,49,23,6,3,11,19,113,NOP
1610612740,0022100401,"DEC 12, 2021",NOP @ SAS,L,8,21,0.276,240,40,94,0.426,8,29,0.276,9,15,0.6,11,31,42,24,8,4,14,17,97,NOP
1610612740,0022100388,"DEC 10, 2021",NOP vs. DET,W,8,20,0.286,240,41,95,0.432,13,37,0.351,14,16,0.875,15,45,60,29,6,4,14,16,109,NOP
1610612740,0022100375,"DEC 08, 2021",NOP vs. DEN,L,7,20,0.259,265,47,90,0.522,11,30,0.367,9,12,0.75,10,36,46,32,8,5,22,22,114,NOP
1610612740,0022100352,"DEC 05, 2021",NOP @ HOU,L,7,19,0.269,240,40,94,0.426,10,38,0.263,18,25,0.72,22,28,50,19,9,9,7,26,108,NOP
1610612740,0022100338,"DEC 03, 2021",NOP @ DAL,W,7,18,0.28,240,37,90,0.411,12,30,0.4,21,28,0.75,13,42,55,30,5,5,10,26,107,NOP
1610612740,0022100325,"DEC 01, 2021",NOP vs. DAL,L,6,18,0.25,240,40,89,0.449,13,37,0.351,14,16,0.875,16,16,32,22,10,1,13,12,107,NOP
1610612740,0022100313,"NOV 29, 2021",NOP @ LAC,W,6,17,0.261,240,48,94,0.511,14,35,0.4,13,16,0.813,14,33,47,30,11,1,7,21,123,NOP
1610612740,0022100299,"NOV 27, 2021",NOP @ UTA,L,5,17,0.227,240,40,93,0.43,8,35,0.229,17,21,0.81,14,31,45,27,8,3,13,20,105,NOP
1610612740,0022100289,"NOV 26, 2021",NOP @ UTA,W,5,16,0.238,240,38,89,0.427,11,27,0.407,11,13,0.846,6,33,39,27,8,4,13,21,98,NOP
1610612740,0022100275,"NOV 24, 2021",NOP vs. WAS,W,4,16,0.2,240,44,96,0.458,12,29,0.414,27,32,0.844,12,40,52,33,13,2,10,26,127,NOP
1610612740,0022100259,"NOV 22, 2021",NOP vs. MIN,L,3,16,0.158,240,37,88,0.42,6,32,0.188,16,18,0.889,15,33,48,24,6,6,21,23,96,NOP
1610612740,0022100240,"NOV 20, 2021",NOP @ IND,L,3,15,0.167,240,35,88,0.398,6,18,0.333,18,19,0.947,11,41,52,17,7,5,16,14,94,NOP
1610612740,0022100235,"NOV 19, 2021",NOP vs. LAC,W,3,14,0.176,240,38,87,0.437,13,30,0.433,5,8,0.625,12,43,55,19,9,1,13,12,94,NOP
1610612740,0022100217,"NOV 17, 2021",NOP @ MIA,L,2,14,0.125,240,33,75,0.44,10,35,0.286,22,28,0.786,10,28,38,18,6,3,16,21,98,NOP
1610612740,0022100201,"NOV 15, 2021",NOP @ WAS,L,2,13,0.133,240,30,74,0.405,11,21,0.524,29,34,0.853,7,38,45,20,2,3,12,25,100,NOP
1610612740,0022100188,"NOV 13, 2021",NOP vs. MEM,W,2,12,0.143,240,38,79,0.481,14,29,0.483,22,25,0.88,8,29,37,29,5,6,13,22,112,NOP
1610612740,0022100179,"NOV 12, 2021",NOP vs. BKN,L,1,12,0.077,240,43,88,0.489,13,32,0.406,13,16,0.813,12,31,43,26,6,5,15,26,112,NOP
1610612740,0022100165,"NOV 10, 2021",NOP vs. OKC,L,1,11,0.083,240,34,97,0.351,9,35,0.257,23,32,0.719,19,31,50,24,13,5,9,20,100,NOP
1610612740,0022100150,"NOV 08, 2021",NOP @ DAL,L,1,10,0.091,240,37,87,0.425,9,34,0.265,9,11,0.818,9,30,39,27,7,0,13,16,92,NOP
1610612740,0022100130,"NOV 05, 2021",NOP @ GSW,L,1,9,0.1,240,31,88,0.352,11,44,0.25,12,16,0.75,11,31,42,23,6,3,17,18,85,NOP
1610612740,0022100118,"NOV 03, 2021",NOP @ SAC,L,1,8,0.111,240,37,86,0.43,12,34,0.353,13,15,0.867,8,32,40,24,1,3,16,16,99,NOP
1610612740,0022100106,"NOV 02, 2021",NOP @ PHX,L,1,7,0.125,240,36,91,0.396,13,39,0.333,15,16,0.938,14,29,43,21,17,6,17,16,100,NOP
1610612740,0022100080,"OCT 30, 2021",NOP vs. NYK,L,1,6,0.143,240,42,92,0.457,11,33,0.333,22,24,0.917,12,31,43,30,7,3,11,24,117,NOP
1610612740,0022100074,"OCT 29, 2021",NOP vs. SAC,L,1,5,0.167,240,42,98,0.429,9,34,0.265,16,25,0.64,13,36,49,18,9,6,10,22,109,NOP
1610612740,0022100059,"OCT 27, 2021",NOP vs. ATL,L,1,4,0.2,240,40,93,0.43,11,36,0.306,8,9,0.889,9,35,44,24,5,6,9,19,99,NOP
1610612740,0022100047,"OCT 25, 2021",NOP @ MIN,W,1,3,0.25,240,39,87,0.448,10,30,0.333,19,23,0.826,15,45,60,19,5,5,17,20,107,NOP
1610612740,0022100031,"OCT 23, 2021",NOP @ MIN,L,0,3,0.0,240,31,89,0.348,9,40,0.225,18,23,0.783,21,40,61,15,10,5,28,22,89,NOP
1610612740,0022100022,"OCT 22, 2021",NOP @ CHI,L,0,2,0.0,240,42,87,0.483,15,29,0.517,13,16,0.813,9,33,42,26,7,5,16,20,112,NOP
1610612740,0022100009,"OCT 20, 2021",NOP vs. PHI,L,0,1,0.0,240,39,93,0.419,13,30,0.433,6,9,0.667,10,34,44,28,5,6,13,16,97,NOP
1610612741,0022101224,"APR 10, 2022",CHI @ MIN,W,46,36,0.561,240,44,83,0.53,10,21,0.476,26,33,0.788,16,32,48,22,9,3,21,22,124,CHI
1610612741,0022101208,"APR 08, 2022",CHI vs. CHA,L,45,36,0.556,240,44,82,0.537,13,24,0.542,16,20,0.8,6,25,31,25,7,1,12,12,117,CHI
1610612741,0022101193,"APR 06, 2022",CHI vs. BOS,L,45,35,0.563,240,35,80,0.438,7,23,0.304,17,23,0.739,7,33,40,19,7,4,17,22,94,CHI
1610612741,0022101183,"APR 05, 2022",CHI vs. MIL,L,45,34,0.57,240,42,98,0.429,9,33,0.273,13,13,1.0,13,29,42,22,8,2,14,21,106,CHI
1610612741,0022101164,"APR 02, 2022",CHI vs. MIA,L,45,33,0.577,240,37,86,0.43,9,34,0.265,26,29,0.897,11,28,39,21,5,4,5,19,109,CHI
1610612741,0022101149,"MAR 31, 2022",CHI vs. LAC,W,45,32,0.584,265,50,102,0.49,10,29,0.345,25,32,0.781,13,37,50,24,6,3,8,17,135,CHI
1610612741,0022101132,"MAR 29, 2022",CHI @ WAS,W,44,32,0.579,240,43,85,0.506,6,18,0.333,15,18,0.833,6,30,36,26,9,1,8,14,107,CHI
1610612741,0022101126,"MAR 28, 2022",CHI @ NYK,L,43,32,0.573,240,34,79,0.43,6,23,0.261,30,33,0.909,6,41,47,16,6,3,12,24,104,CHI
1610612741,0022101110,"MAR 26, 2022",CHI @ CLE,W,43,31,0.581,240,36,75,0.48,5,21,0.238,21,25,0.84,6,31,37,23,6,1,13,21,98,CHI
1610612741,0022101098,"MAR 24, 2022",CHI @ NOP,L,42,31,0.575,240,40,78,0.513,14,34,0.412,15,19,0.789,4,29,33,25,5,4,15,24,109,CHI
1610612741,0022101082,"MAR 22, 2022",CHI @ MIL,L,42,30,0.583,240,39,92,0.424,13,33,0.394,7,13,0.538,5,28,33,21,9,4,7,12,98,CHI
1610612741,0022101076,"MAR 21, 2022",CHI vs. TOR,W,42,29,0.592,240,44,90,0.489,11,28,0.393,14,24,0.583,14,28,42,28,6,7,5,14,113,CHI
1610612741,0022101056,"MAR 18, 2022",CHI @ PHX,L,41,29,0.586,240,35,85,0.412,7,27,0.259,25,31,0.806,13,24,37,20,6,0,11,18,102,CHI
1610612741,0022101041,"MAR 16, 2022",CHI @ UTA,L,41,28,0.594,240,43,91,0.473,12,34,0.353,12,17,0.706,5,32,37,28,10,2,12,22,110,CHI
1610612741,0022101026,"MAR 14, 2022",CHI @ SAC,L,41,27,0.603,240,36,88,0.409,10,34,0.294,21,22,0.955,9,31,40,22,5,5,13,20,103,CHI
1610612741,0022101006,"MAR 12, 2022",CHI vs. CLE,W,41,26,0.612,240,39,88,0.443,9,21,0.429,14,15,0.933,8,38,46,20,12,5,12,18,101,CHI
1610612741,0022100982,"MAR 09, 2022",CHI @ DET,W,40,26,0.606,240,40,76,0.526,3,15,0.2,31,35,0.886,2,31,33,19,13,0,11,15,114,CHI
1610612741,0022100969,"MAR 07, 2022",CHI @ PHI,L,39,26,0.6,240,39,87,0.448,8,24,0.333,20,26,0.769,14,34,48,22,5,4,13,24,106,CHI
1610612741,0022100949,"MAR 04, 2022",CHI vs. MIL,L,39,25,0.609,240,47,94,0.5,10,26,0.385,8,11,0.727,5,35,40,25,5,2,12,23,112,CHI
1610612741,0022100710,"MAR 03, 2022",CHI @ ATL,L,39,24,0.619,240,52,88,0.591,14,26,0.538,6,7,0.857,5,27,32,30,5,2,13,19,124,CHI
1610612741,0022100922,"FEB 28, 2022",CHI @ MIA,L,39,23,0.629,240,41,84,0.488,7,29,0.241,10,15,0.667,5,33,38,23,9,4,14,24,99,CHI
1610612741,0022100909,"FEB 26, 2022",CHI vs. MEM,L,39,22,0.639,240,39,93,0.419,9,20,0.45,23,30,0.767,6,35,41,17,9,3,9,17,110,CHI
1610612741,0022100891,"FEB 24, 2022",CHI vs. ATL,W,39,21,0.65,240,41,84,0.488,8,27,0.296,22,27,0.815,6,37,43,16,5,8,8,20,112,CHI
1610612741,0022100878,"FEB 16, 2022",CHI vs. SAC,W,38,21,0.644,240,47,94,0.5,12,29,0.414,19,20,0.95,13,34,47,25,8,2,11,16,125,CHI
1610612741,0022100861,"FEB 14, 2022",CHI vs. SAS,W,37,21,0.638,240,46,88,0.523,10,24,0.417,18,21,0.857,10,43,53,25,3,3,15,19,120,CHI
1610612741,0022100852,"FEB 12, 2022",CHI vs. OKC,W,36,21,0.632,240,40,89,0.449,7,25,0.28,19,23,0.826,11,46,57,20,6,3,13,19,106,CHI
1610612741,0022100843,"FEB 11, 2022",CHI vs. MIN,W,35,21,0.625,240,55,87,0.632,14,31,0.452,10,13,0.769,6,37,43,32,6,3,13,15,134,CHI
1610612741,0022100826,"FEB 09, 2022",CHI @ CHA,W,34,21,0.618,240,46,82,0.561,16,33,0.485,13,19,0.684,5,35,40,27,4,5,12,17,121,CHI
1610612741,0022100812,"FEB 07, 2022",CHI vs. PHX,L,33,21,0.611,240,43,90,0.478,10,26,0.385,28,31,0.903,11,29,40,18,7,2,9,18,124,CHI
1610612741,0022100802,"FEB 06, 2022",CHI vs. PHI,L,33,20,0.623,240,39,81,0.481,7,26,0.269,23,26,0.885,6,32,38,21,3,4,8,19,108,CHI
1610612741,0022100789,"FEB 04, 2022",CHI @ IND,W,33,19,0.635,240,49,90,0.544,6,26,0.231,18,23,0.783,10,33,43,30,5,6,9,17,122,CHI
1610612741,0022100430,"FEB 03, 2022",CHI @ TOR,L,32,19,0.627,265,43,90,0.478,12,29,0.414,22,24,0.917,10,41,51,30,8,7,17,19,120,CHI
1610612741,0022100769,"FEB 01, 2022",CHI vs. ORL,W,32,18,0.64,240,46,90,0.511,11,30,0.367,23,29,0.793,11,38,49,25,5,6,9,15,126,CHI
1610612741,0022100753,"JAN 30, 2022",CHI vs. POR,W,31,18,0.633,240,50,90,0.556,13,32,0.406,17,18,0.944,8,36,44,36,10,3,7,16,130,CHI
1610612741,0022100742,"JAN 28, 2022",CHI @ SAS,L,30,18,0.625,240,46,88,0.523,8,30,0.267,22,26,0.846,4,33,37,22,5,2,6,16,122,CHI
1610612741,0022100472,"JAN 26, 2022",CHI vs. TOR,W,30,17,0.638,240,46,84,0.548,7,26,0.269,12,16,0.75,10,35,45,32,2,1,13,22,111,CHI
1610612741,0022100730,"JAN 24, 2022",CHI @ OKC,W,29,17,0.63,240,41,89,0.461,15,39,0.385,14,19,0.737,10,41,51,31,7,9,16,23,111,CHI
1610612741,0022100701,"JAN 23, 2022",CHI @ ORL,L,28,17,0.622,240,33,76,0.434,5,21,0.238,24,32,0.75,11,33,44,10,3,4,21,22,95,CHI
1610612741,0022100690,"JAN 21, 2022",CHI @ MIL,L,28,16,0.636,240,31,85,0.365,7,38,0.184,21,24,0.875,6,43,49,21,4,4,8,21,90,CHI
1610612741,0022100673,"JAN 19, 2022",CHI vs. CLE,W,28,15,0.651,240,47,86,0.547,10,22,0.455,13,18,0.722,7,30,37,25,7,4,9,18,117,CHI
1610612741,0022100658,"JAN 17, 2022",CHI @ MEM,L,27,15,0.643,240,40,92,0.435,13,31,0.419,13,15,0.867,9,34,43,24,10,7,18,15,106,CHI
1610612741,0022100647,"JAN 15, 2022",CHI @ BOS,L,27,14,0.659,240,44,87,0.506,12,29,0.414,12,15,0.8,7,25,32,31,3,3,6,19,112,CHI
1610612741,0022100637,"JAN 14, 2022",CHI vs. GSW,L,27,13,0.675,240,37,87,0.425,10,38,0.263,12,18,0.667,10,26,36,26,4,5,14,19,96,CHI
1610612741,0022100625,"JAN 12, 2022",CHI vs. BKN,L,27,12,0.692,240,38,81,0.469,11,30,0.367,25,31,0.806,10,25,35,22,5,6,17,20,112,CHI
1610612741,0022100415,"JAN 11, 2022",CHI vs. DET,W,27,11,0.711,240,50,92,0.543,18,34,0.529,15,19,0.789,14,47,61,33,13,4,17,23,133,CHI
1610612741,0022100603,"JAN 09, 2022",CHI @ DAL,L,26,11,0.703,240,39,90,0.433,11,33,0.333,10,13,0.769,8,31,39,23,8,3,7,15,99,CHI
1610612741,0022100585,"JAN 07, 2022",CHI vs. WAS,W,26,10,0.722,240,48,91,0.527,15,33,0.455,19,21,0.905,10,31,41,34,11,3,15,21,130,CHI
1610612741,0022100555,"JAN 03, 2022",CHI vs. ORL,W,25,10,0.714,240,37,86,0.43,11,31,0.355,17,23,0.739,10,39,49,17,10,4,13,16,102,CHI
1610612741,0022100541,"JAN 01, 2022",CHI @ WAS,W,24,10,0.706,240,41,84,0.488,17,34,0.5,21,25,0.84,6,38,44,17,4,4,15,24,120,CHI
1610612741,0022100530,"DEC 31, 2021",CHI @ IND,W,23,10,0.697,240,35,86,0.407,12,27,0.444,26,30,0.867,8,34,42,22,11,5,9,19,108,CHI
1610612741,0022100519,"DEC 29, 2021",CHI vs. ATL,W,22,10,0.688,240,52,84,0.619,10,22,0.455,17,22,0.773,6,35,41,38,9,6,13,18,131,CHI
1610612741,0022100502,"DEC 27, 2021",CHI @ ATL,W,21,10,0.677,240,51,94,0.543,18,37,0.486,10,14,0.714,9,35,44,29,5,6,7,19,130,CHI
1610612741,0022100499,"DEC 26, 2021",CHI vs. IND,W,20,10,0.667,240,43,76,0.566,11,23,0.478,16,22,0.727,2,38,40,17,5,6,15,20,113,CHI
1610612741,0022100459,"DEC 20, 2021",CHI vs. HOU,W,19,10,0.655,240,47,88,0.534,16,35,0.457,23,24,0.958,9,25,34,33,7,5,8,23,133,CHI
1610612741,0022100448,"DEC 19, 2021",CHI vs. LAL,W,18,10,0.643,240,40,93,0.43,10,30,0.333,25,31,0.806,16,27,43,20,10,3,10,17,115,CHI
1610612741,0022100394,"DEC 11, 2021",CHI @ MIA,L,17,10,0.63,240,31,83,0.373,17,40,0.425,13,20,0.65,7,27,34,22,5,3,14,15,92,CHI
1610612741,0022100367,"DEC 08, 2021",CHI @ CLE,L,17,9,0.654,240,35,84,0.417,7,26,0.269,15,21,0.714,11,26,37,21,6,3,17,17,92,CHI
1610612741,0022100357,"DEC 06, 2021",CHI vs. DEN,W,17,8,0.68,240,41,91,0.451,13,35,0.371,14,20,0.7,13,42,55,25,4,7,11,15,109,CHI
1610612741,0022100343,"DEC 04, 2021",CHI @ BKN,W,16,8,0.667,240,41,86,0.477,10,31,0.323,19,27,0.704,7,40,47,22,4,10,9,12,111,CHI
1610612741,0022100328,"DEC 02, 2021",CHI @ NYK,W,15,8,0.652,240,44,89,0.494,11,29,0.379,20,21,0.952,13,26,39,24,10,8,15,22,119,CHI
